STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,AGE,Age,SEX,Sex,ORIGIN,Origin,TERRITORIAL_LEVEL,Territorial level,CITIZENSHIP,Citizenship,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,UK539F,Bournemouth,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,400155,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,UK542F,Telford and Wrekin,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,185857,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,UK543F,North East Lincolnshire,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,157188,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,UK545F,Peterborough,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,216470,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,UK546F,Colchester,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,341583,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,UK548F,Basingstoke and Deane,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,185713,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,UK549F,Bedford,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,185796,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,UK550F,Dundee City,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,261740,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,UK551F,Falkirk,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,158760,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,UK552F,Reading,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,351602,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,UK553F,Blackpool,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,335160,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,UK554F,Maidstone,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,176697,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,UK556F,Dacorum,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,155211,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,UK557F,Blackburn with Darwen,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,299090,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,UK558F,Newport,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,252141,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,UK559F,Middlesbrough,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,570155,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,UK560F,Oxford,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,576725,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,UK561F,Torbay,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,139440,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,UK562F,Preston,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,258989,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,UK566F,Norwich,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,417964,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,UK567F,Slough,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,158448,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,UK568F,Cheshire West and Chester,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,512775,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,UK569F,Ipswich,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,479138,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,UK571F,Cheltenham,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,214238,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,UK572F,Gloucester,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,132564,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,UK573F,Bracknell Forest,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,125195,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,UK576F,Crawley,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,118607,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,UK580F,Rushmoor,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,100096,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,UK586F,Derry & Strabane Local Government District,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,150834,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,HR001F,Zagreb,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,1245546,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,HR002F,Rijeka,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,194880,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,HR004F,Osijek,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,161411,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,HR005F,Split,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,322022,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,HR007F,Zadar,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,134664,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,HU001F,Budapest,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,3086522,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,HU002F,Miskolc,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,342738,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,HU003F,Nyíregyháza,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,238125,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,HU004F,Pécs,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,262972,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,HU005F,Debrecen,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,405761,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,HU006F,Szeged,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,245311,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,HU007F,Gyõr,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,262305,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,HU008F,Kecskemét,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,222725,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,HU009F,Székesfehérvár,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,256731,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,HU010F,Szombathely,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,166472,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,HU012F,Tatabánya,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,138421,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,HU019F,Sopron,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,101774,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,IS001F,Reykjavík,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,231577,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,ISR01F,Nahariyya,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,69908,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,ISR05F,Haifa,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,796325,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,ISR06F,Nazareth,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,287383,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,ISR07F,Umm Al-Fahm,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,72157,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,ISR08F,Hadera,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,180726,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,ISR09F,Netanya,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,248311,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,ISR10F,Tel Aviv - Yafo,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,3232010,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,ISR15F,Ashdod,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,250079,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,ISR16F,Bet Shemesh,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,132544,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,ISR17F,Jerusalem,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,989405,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,ISR18F,Ashqelon,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,146519,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,ISR21F,Be'Er Sheva,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,531695,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,ISR22F,Elat,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,52519,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,IT001F,Roma,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,4386190,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,IT002F,Milano,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,5054553,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,IT003F,Napoli,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,3384691,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,IT004F,Torino,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,1788029,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,IT005F,Palermo,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,997565,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,IT006F,Genova,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,690987,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,IT007F,Firenze,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,802275,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,IT008F,Bari,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,688695,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,IT009F,Bologna,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,865933,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,IT010F,Catania,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,825220,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,IT011F,Venezia,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,552414,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,IT012F,Verona,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,561933,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,IT013F,Cremona,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,145880,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,IT014F,Trento,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,329823,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,IT015F,Trieste,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,230689,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,IT016F,Perugia,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,281867,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,IT017F,Ancona,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,219732,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,IT018F,Pescara,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,314927,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,IT019F,Campobasso,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,94343,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,IT020F,Caserta,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,280599,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,IT021F,Taranto,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,376656,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,IT022F,Potenza,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,130697,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,IT023F,Catanzaro,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,167430,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,IT024F,Reggio di Calabria,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,223622,,A,Normal value,0,Units,0,Zero
