band_name,study_city_label,affiliation_type,entity_id,entity_name,source
The Hoosiers,Bracknell Forest,member,mb:19c4414f-aa44-45ce-a82b-b733863bbe0b,Irwin Sparkes,MusicBrainz member relationship
The Horrors,London,member,mb:9da5e52d-b7d8-475a-bb9d-10e359f718b1,Spider Webb,MusicBrainz member relationship
The Horrors,London,member,mb:675f711a-6e12-499b-98c6-fd0557d69e2f,Faris Badwan,MusicBrainz member relationship
The Horrors,London,member,mb:c9e9ee71-75e4-4a61-aa2a-b00585c6b2b3,Coffin Joe,MusicBrainz member relationship
The Horrors,London,member,mb:99168ac1-64e8-4c98-ae2c-60052919c04a,Jordan Cook,MusicBrainz member relationship
The Horrors,London,member,mb:84d2e526-5bb8-4036-a240-b438f9c8ac6d,Tom Cowan,MusicBrainz member relationship
The Horrors,London,member,mb:8d5f956a-bc9b-4aad-a8f7-690836ad6b90,Tom Furse,MusicBrainz member relationship
The Horrors,London,member,mb:aba4bf7e-d051-4ae4-958d-e2b6c098a2ad,Joshua Third,MusicBrainz member relationship
The Horrors,London,member,mb:16a30395-adab-4705-94f6-570ccd6da737,Amelia Kidd,MusicBrainz member relationship
The Human League,Sheffield,member,mb:ee3a1766-93e4-43cf-a397-2b32e7b984b5,Ian Craig Marsh,MusicBrainz member relationship
The Human League,Sheffield,member,mb:76dc89a8-ab82-450a-a062-1ccb6209e348,Martyn Ware,MusicBrainz member relationship
The Human League,Sheffield,member,mb:90df1c5c-0c89-44cd-8552-0273007dfd27,Philip Oakey,MusicBrainz member relationship
The Human League,Sheffield,member,mb:6c7fc9af-07ee-41af-9ef7-2eb9665f2cbb,Philip Adrian Wright,MusicBrainz member relationship
The Human League,Sheffield,member,mb:95a2490e-6579-49aa-ad31-4896f646131e,Ian Burden,MusicBrainz member relationship
The Human League,Sheffield,member,mb:9ba46b46-6ef4-4606-8366-bee751c4103f,Joanne Catherall,MusicBrainz member relationship
The Human League,Sheffield,member,mb:a6e6e7a6-a830-481f-92d2-71114c7aa76b,Susan Ann Sulley,MusicBrainz member relationship
The Human League,Sheffield,member,mb:d45e5fba-2475-4c2a-ad8a-085a53b83f87,Jo Callis,MusicBrainz member relationship
The Human League,Sheffield,member,mb:f45ddedc-8ef1-459e-871d-133b4f5b39a8,Jim Russell,MusicBrainz member relationship
The Hunna,London,member,mb:e24fc79d-7e41-429b-9e77-4949506ff96f,Junate Angin,MusicBrainz member relationship
The Hunna,London,member,mb:0c704e74-0183-4f82-9999-1a66689ecb34,Daniel Dorney,MusicBrainz member relationship
The Hunna,London,member,mb:f860f331-0461-41c2-83de-2bf91f51369b,Jack Metcalfe,MusicBrainz member relationship
The Hunna,London,member,mb:90dca9db-f3e8-478c-93ed-bff54043f84d,Ryan Potter,MusicBrainz member relationship
The Icicle Works,Liverpool,member,mb:b65d6736-e425-4969-a509-441e87cffa1a,Chris Layhe,MusicBrainz member relationship
The Icicle Works,Liverpool,member,mb:3bb8485e-eea9-4db7-9027-141ee4a85b83,Chris Sharrock,MusicBrainz member relationship
The Icicle Works,Liverpool,member,mb:4bd3bc22-3cae-4d34-9b5f-ed2bac7b1102,Ian McNabb,MusicBrainz member relationship
The Icicle Works,Liverpool,member,mb:866b4549-903a-4d3e-8b52-c5e47beb7f96,Dave Green,MusicBrainz member relationship
The Icicle Works,Liverpool,member,mb:fa6d1fab-dc90-4e76-bdf9-28e06d1010ff,Zak Starkey,MusicBrainz member relationship
The Icicle Works,Liverpool,member,mb:c30a39c3-aa12-4d6b-95a9-fe15700d225e,Roy Corkill,MusicBrainz member relationship
The Icicle Works,Liverpool,member,mb:74451461-f7ff-42c2-bd09-2f926fd8c7e3,Ged Lynch,MusicBrainz member relationship
The Icicle Works,Liverpool,member,mb:156bfae5-c594-47a5-88e6-18b488c1bb53,Dave Baldwin,MusicBrainz member relationship
The Icicle Works,Liverpool,member,mb:78da9bf1-8429-4003-89a2-5c5efa63da7b,Paul Burgess,MusicBrainz member relationship
The Icicle Works,Liverpool,member,mb:198ad2a6-3fc5-4443-b587-15a0c56d5cec,Richard Naiff,MusicBrainz member relationship
The Icicle Works,Liverpool,member,mb:5ce1e9d0-c223-4dbc-8412-77ad21173faa,Mathew Priest,MusicBrainz member relationship
The Incredible String Band,Edinburgh,member,mb:fd810834-868e-484e-8812-14f7ff4619ca,Clive Palmer,MusicBrainz member relationship
The Incredible String Band,Edinburgh,member,mb:447d9aee-4362-4029-b9b7-01f8c6e446c2,Mike Heron,MusicBrainz member relationship
The Incredible String Band,Edinburgh,member,mb:b1bdc345-273f-4f58-b653-2eb6ec76ab74,Robin Williamson,MusicBrainz member relationship
The Incredible String Band,Edinburgh,member,mb:72c5041d-623a-4d94-9eaf-505459c9c790,Rose Simpson,MusicBrainz member relationship
The Incredible String Band,Edinburgh,member,mb:b2e767d7-53ed-4e1b-ba25-4baf22f39f0a,Licorice McKechnie,MusicBrainz member relationship
The Incredible String Band,Edinburgh,member,mb:1e2a33fa-d23a-466c-b429-1e2b275f6a6c,Malcolm Le Maistre,MusicBrainz member relationship
The Incredible String Band,Edinburgh,member,mb:629e96fc-4d70-45ee-9649-04e1096a4204,Gerard Dott,MusicBrainz member relationship
The Incredible String Band,Edinburgh,member,mb:a221c33f-f855-4d23-941b-b30307fe392e,Jack Ingram,MusicBrainz member relationship
The Incredible String Band,Edinburgh,member,mb:ba6b4fa6-4181-493e-821e-4191e268497a,Stan Schnier,MusicBrainz member relationship
The Incredible String Band,Edinburgh,member,mb:d02bf718-212c-4e91-8f0f-e57e2eeb7e9f,Graham Forbes,MusicBrainz member relationship
The Incredible String Band,Edinburgh,member,mb:0e236d88-92ca-41aa-bb1f-3be6ad9dbb0f,John Gilston,MusicBrainz member relationship
The Incredible String Band,Edinburgh,member,mb:c29dcff4-ba68-4db1-b05a-46a0f1e0f7ac,Claire Smith,MusicBrainz member relationship
The Irrepressibles,London,member,mb:ba508a64-bb22-4689-8d06-ace0aac52f13,Jamie Irrepressible,MusicBrainz member relationship
The Jam,London,member,mb:6ee98835-24c2-4d5a-acc5-fb898994b544,Steve Brookes,MusicBrainz member relationship
The Jam,London,member,mb:18f3b19a-eeee-4c02-a856-0a4639a693dd,Bruce Foxton,MusicBrainz member relationship
The Jam,London,member,mb:c4406045-e640-4cfe-8b88-4732cce314d4,Paul Weller,MusicBrainz member relationship
The Jam,London,member,mb:4d69e4c6-62d1-45bf-a3cb-58181b0eb4c5,Rick Buckler,MusicBrainz member relationship
The Jesus and Mary Chain,Glasgow,member,mb:23bb4a17-70b1-4ae8-9f46-fbbfcb868b24,Bobby Gillespie,MusicBrainz member relationship
The Jesus and Mary Chain,Glasgow,member,mb:8906eb6c-9e45-4a7d-8025-bdb344a646e6,Douglas Hart,MusicBrainz member relationship
The Jesus and Mary Chain,Glasgow,member,mb:59e8742f-8011-4aa5-84ce-65db3ca1fef1,Jim Reid,MusicBrainz member relationship
The Jesus and Mary Chain,Glasgow,member,mb:1b5a4471-06cd-4d35-8cb6-c7116bbe901b,William Reid,MusicBrainz member relationship
The Jesus and Mary Chain,Glasgow,member,mb:ea3622b2-7164-42f9-ba22-77e8be6462b4,Martin Hewes,MusicBrainz member relationship
The Jesus and Mary Chain,Glasgow,member,mb:c543a9ef-f361-4e42-96b1-906cfab39889,John Moore,MusicBrainz member relationship
The Jesus and Mary Chain,Glasgow,member,mb:7215e505-6b99-4f26-85fe-ed7d77347ae2,David Evans,MusicBrainz member relationship
The Jesus and Mary Chain,Glasgow,member,mb:294a211a-0688-4327-be51-aedb8b185d14,Ben Lurie,MusicBrainz member relationship
The Jesus and Mary Chain,Glasgow,member,mb:a58e244f-814c-491d-8fb3-44f641ad72ce,Steve Monti,MusicBrainz member relationship
The Jesus and Mary Chain,Glasgow,member,mb:bee38d85-fe86-4ff7-b430-7d63edf9d3e6,Philip King,MusicBrainz member relationship
The Jesus and Mary Chain,Glasgow,member,mb:2739b083-3ba4-48cc-b5c1-6cce5fe0eb6f,Scott Von Ryper,MusicBrainz member relationship
The Jesus and Mary Chain,Glasgow,member,mb:8db96513-5e84-4420-8012-39515b782f5c,Nick Sanderson,MusicBrainz member relationship
The Jesus and Mary Chain,Glasgow,member,mb:2bf708d8-a045-4c22-b1df-aaedf9f8435f,Richard Thomas,MusicBrainz member relationship
The Joy Formidable,Cheshire West and Chester,member,mb:713b6199-3975-4a0b-a994-37cac8e6257f,Justin Stahley,MusicBrainz member relationship
The Joy Formidable,Cheshire West and Chester,member,mb:a04861db-fe92-477f-a7f6-4fa49271f8cb,Ritzy Bryan,MusicBrainz member relationship
The Joy Formidable,Cheshire West and Chester,member,mb:0e758f57-1ef1-4084-b943-cbf88b7752b6,Rhydian Dafydd,MusicBrainz member relationship
The Joy Formidable,Cheshire West and Chester,member,mb:beae0cdb-d7be-476c-8034-8b8f48cf4769,Matt Thomas,MusicBrainz member relationship
The Joy Formidable,Cheshire West and Chester,member,mb:fe9f46dc-597b-4c52-9ff1-8b0e963f5a69,Shy Western,MusicBrainz member relationship
The KLF,London,member,mb:2444b25f-7b85-4ab4-ab2e-474624f08bda,Jimmy Cauty,MusicBrainz member relationship
The KLF,London,member,mb:82b792b6-bfe6-43b2-98c7-9c5a71583f76,Children of the Revolution,MusicBrainz member relationship
The KLF,London,member,mb:8b4d89c7-cdc8-4c1f-8438-0e9d7774be4d,Bill Drummond,MusicBrainz member relationship
The Kinks,London,member,mb:777f554a-21ee-413a-8a77-5d5329df7591,Pete Quaife,MusicBrainz member relationship
The Kinks,London,member,mb:65710ace-d0ea-45eb-afb7-291e6b13bee5,Dave Davies,MusicBrainz member relationship
The Kinks,London,member,mb:afac07f5-d4aa-43f4-bad3-6bc2bb474cba,Ray Davies,MusicBrainz member relationship
The Kinks,London,member,mb:6cbe7f39-d487-42e2-8722-23dc2332ea95,Nicky Hopkins,MusicBrainz member relationship
The Kinks,London,member,mb:4b782d7e-fa42-411f-bb5a-a7c4aeea2c2d,Mick Avory,MusicBrainz member relationship
The Kinks,London,member,mb:3896e4dc-3009-4686-88de-0293ed844e35,John Dalton,MusicBrainz member relationship
The Kinks,London,member,mb:830efa52-4c93-45f8-a38d-5051b2c738af,John Gosling,MusicBrainz member relationship
The Kinks,London,member,mb:65b78e4a-dd50-43ac-81a5-0540490d2aec,Andy Pyle,MusicBrainz member relationship
The Kinks,London,member,mb:d1361659-e02e-4318-a62d-dd87381913aa,Gordon John Edwards,MusicBrainz member relationship
The Kinks,London,member,mb:c671df9a-c39a-4d37-80d5-7b9d2d5f0331,Jim Rodford,MusicBrainz member relationship
The Kinks,London,member,mb:e54c0d7b-be13-4ede-8371-8a69be533eb6,Ian Gibbons,MusicBrainz member relationship
The Kinks,London,member,mb:ef2c4a66-3521-4ee6-9db8-afca1fcf2e79,Bob Henrit,MusicBrainz member relationship
The Kinks,London,member,mb:64434de6-2b3e-467e-9c0d-ae6e94f258e6,Mark Haley,MusicBrainz member relationship
The Kinks,London,member,mb:ddac8871-b0f7-4cc1-9d13-4f17d536f924,John Beecham,MusicBrainz member relationship
The Kooks,Brighton and Hove,member,mb:3bb573ed-3b26-474d-b224-fe6793a80e20,Max Rafferty,MusicBrainz member relationship
The Kooks,Brighton and Hove,member,mb:11260a17-1958-4024-917b-cf3d96caf537,Paul Garred,MusicBrainz member relationship
The Kooks,Brighton and Hove,member,mb:4c8c9858-0c0c-41e2-a654-c317da3ab2a0,Hugh Harris,MusicBrainz member relationship
The Kooks,Brighton and Hove,member,mb:c0f0c51e-5fbc-4806-8ddb-d3359e97e2a2,Luke Pritchard,MusicBrainz member relationship
The Kooks,Brighton and Hove,member,mb:775d2a82-505c-4348-b3d4-2fdf966f4afe,Dan Logan,MusicBrainz member relationship
The Kooks,Brighton and Hove,member,mb:fd608f4e-d79a-40eb-b743-61c21aba4975,Peter Denton,MusicBrainz member relationship
The Kooks,Brighton and Hove,member,mb:a1fbe35b-26dd-4c46-b298-a3f34cca0a6d,Alexis Nunez,MusicBrainz member relationship
The La's,Liverpool,member,mb:2f338a80-cae4-40e8-a0f7-9b5468479e3a,Mike Badger,MusicBrainz member relationship
The La's,Liverpool,member,mb:d1102893-a92b-49ea-9e2c-4ba02eda5bdb,Lee Mavers,MusicBrainz member relationship
The La's,Liverpool,member,mb:b3728729-c8df-49f9-be36-731b8c6d54b8,John Power,MusicBrainz member relationship
The La's,Liverpool,member,mb:3bb8485e-eea9-4db7-9027-141ee4a85b83,Chris Sharrock,MusicBrainz member relationship
The La's,Liverpool,member,mb:64c68fd9-ba0c-447e-89f7-c4f46d5990b5,Peter Camell,MusicBrainz member relationship
The La's,Liverpool,member,mb:f8831690-f063-4109-a7ab-40da1bb6de57,Neil Mavers,MusicBrainz member relationship
The Last Shadow Puppets,Sheffield,member,mb:26afaedd-e99c-45b2-b7f9-6c4c2b33d90c,Miles Kane,MusicBrainz member relationship
The Last Shadow Puppets,Sheffield,member,mb:ee953029-6de8-4c50-8d0f-215a1e4e8dd6,Alex Turner,MusicBrainz member relationship
The Libertines,London,member,mb:de750df5-56b6-4e8e-8696-a5ca101531ec,Carl Barât,MusicBrainz member relationship
The Libertines,London,member,mb:94f6def3-dbfe-403b-bb40-d324c8c13fbb,Peter Doherty,MusicBrainz member relationship
The Libertines,London,member,mb:254b6c7a-0112-4565-9642-359928f0f347,Gary Powell,MusicBrainz member relationship
The Libertines,London,member,mb:301fd0ff-c1d6-4e05-b35f-3964294dd806,John Hassall,MusicBrainz member relationship
The Lightning Seeds,Liverpool,member,mb:45154afb-9a09-41bf-a39c-654c3f497c08,Ian Broudie,MusicBrainz member relationship
The Lightning Seeds,Liverpool,member,mb:23331ba3-3a3a-4744-a0de-a3c3651b89a1,Ali Kane,MusicBrainz member relationship
The Lightning Seeds,Liverpool,member,mb:3bb8485e-eea9-4db7-9027-141ee4a85b83,Chris Sharrock,MusicBrainz member relationship
The Lightning Seeds,Liverpool,member,mb:a4e39ab4-149d-4b1b-a43d-0592df79e4eb,Paul Hemmings,MusicBrainz member relationship
The Lightning Seeds,Liverpool,member,mb:b2fbd614-9273-4edb-a987-b56bf96c4e9c,Martyn Cambell,MusicBrainz member relationship
The Lightning Seeds,Liverpool,member,mb:7d15a41e-f9de-4f57-abbf-2073f4620790,Angie Pollock,MusicBrainz member relationship
The Lightning Seeds,Liverpool,member,mb:5ce1e9d0-c223-4dbc-8412-77ad21173faa,Mathew Priest,MusicBrainz member relationship
The Lightning Seeds,Liverpool,member,mb:6228169a-0b1c-462c-afb4-9df5e84df347,Keith York,MusicBrainz member relationship
The Lightning Seeds,Liverpool,member,mb:fa6d1fab-dc90-4e76-bdf9-28e06d1010ff,Zak Starkey,MusicBrainz member relationship
The Lightning Seeds,Liverpool,member,mb:11f19f0c-a9a4-45dd-83b4-97208d5ef2c5,Paolo Ruiu,MusicBrainz member relationship
The Lightning Seeds,Liverpool,member,mb:9187d8c3-3fc6-4176-ba17-063121f4fb4f,Rob Allum,MusicBrainz member relationship
The Lightning Seeds,Liverpool,member,mb:82c1cde3-4fb7-425b-99df-626c235350b6,Riley Broudie,MusicBrainz member relationship
The Lightning Seeds,Liverpool,member,mb:1aa937b4-ae39-4fc1-8d60-9c3c2ea26e0b,James Bagshaw,MusicBrainz member relationship
The Lightning Seeds,Liverpool,member,mb:ed27f397-cba9-400e-be6a-c864007705fb,Raife Burchell,MusicBrainz member relationship
The Lightning Seeds,Liverpool,member,mb:b218fc03-5fec-4f5a-8f2e-dde31637ae66,Adèle Emmas,MusicBrainz member relationship
The Lightning Seeds,Liverpool,member,mb:4f06c14c-5630-4b5b-9e47-098d86186989,"Baddiel, Skinner & Lightning Seeds",MusicBrainz member relationship
The Longest Johns,Bristol,member,mb:49b03b3d-f589-4dc6-8b88-78356e86779d,Joshua Bowker,MusicBrainz member relationship
The Longest Johns,Bristol,member,mb:19f34957-28e5-4d63-884e-940d6f09b876,Dave Robinson,MusicBrainz member relationship
The Longest Johns,Bristol,member,mb:e15e8d13-9b70-454f-ab6f-52f2d1e62a6c,Jonathan Darley,MusicBrainz member relationship
The Longest Johns,Bristol,member,mb:e7a60cff-cfe1-4d2b-b8c8-75b636c33499,Andy Yates,MusicBrainz member relationship
The Longest Johns,Bristol,member,mb:648a463e-631b-41d3-858e-b218a1c067ac,Robbie Sattin,MusicBrainz member relationship
The Longest Johns,Bristol,member,mb:f18336a5-3a3d-4030-9eff-f0874922c9e3,Anna Cornish,MusicBrainz member relationship
The Maccabees,London,member,mb:adfcb8e7-4d3b-4773-9708-0a5db0bca7f4,Robert Dylan Thomas,MusicBrainz member relationship
The Maccabees,London,member,mb:95e29716-0d37-46d8-979a-05ec90be4c7a,Rupert Jarvis,MusicBrainz member relationship
The Maccabees,London,member,mb:7dcdd06f-4927-4855-a4a9-2f2e4991bbec,Orlando Weeks,MusicBrainz member relationship
The Maccabees,London,member,mb:25494573-5939-4635-a144-b9fa3a22d4de,Felix White,MusicBrainz member relationship
The Maccabees,London,member,mb:2bb27f6f-4c49-4335-a71f-18fbd6d6d3f3,Hugo White,MusicBrainz member relationship
The Maccabees,London,member,mb:917f6e3d-e20a-4ac2-9f2c-f66baa919e68,Sam Doyle,MusicBrainz member relationship
The Magic Numbers,London,member,mb:8c43641a-a632-4775-a103-06c5387de63d,Angela Gannon,MusicBrainz member relationship
The Magic Numbers,London,member,mb:0b05e5ec-2528-403d-8fde-71bb81c393cd,Sean Gannon,MusicBrainz member relationship
The Magic Numbers,London,member,mb:4bf9fd11-82c7-48f6-80b7-e6d109d0bf84,Michele Stodart,MusicBrainz member relationship
The Magic Numbers,London,member,mb:609b9ccd-40a9-44fd-a290-9600f2a123ac,Romeo Stodart,MusicBrainz member relationship
The Moody Blues,Birmingham,member,mb:c20b66ee-5f30-4346-b648-23979ddc61f8,Denny Laine,MusicBrainz member relationship
The Moody Blues,Birmingham,member,mb:88755512-6a3e-4053-914e-85bd955d6625,Clint Warwick,MusicBrainz member relationship
The Moody Blues,Birmingham,member,mb:bcbae02d-5df0-4028-9999-8efebf1d0e72,Mike Pinder,MusicBrainz member relationship
The Moody Blues,Birmingham,member,mb:98d71fda-06f5-4127-a660-ccb1b811b1f0,Ray Thomas,MusicBrainz member relationship
The Moody Blues,Birmingham,member,mb:3ed18796-9eb5-40ad-b08a-bdc8972da738,Graeme Edge,MusicBrainz member relationship
The Moody Blues,Birmingham,member,mb:01f64ab7-e117-4986-8547-04754cde433c,Rodney Clark,MusicBrainz member relationship
The Moody Blues,Birmingham,member,mb:c113d7a7-2b22-49dc-886b-366ee68577cb,Justin Hayward,MusicBrainz member relationship
The Moody Blues,Birmingham,member,mb:c02a487f-4800-4fa9-864a-85c548c2498d,John Lodge,MusicBrainz member relationship
The Moody Blues,Birmingham,member,mb:c872ab10-fd12-41cc-a6a0-8d1ac7263125,Patrick Moraz,MusicBrainz member relationship
The Moody Blues,Birmingham,member,mb:7c8bf508-c806-49a4-b5ec-d95919bfc441,Bias Boshell,MusicBrainz member relationship
The Moody Blues,Birmingham,member,mb:c025ce10-9629-4860-b99a-f51e39a9e236,Janis Liebhart,MusicBrainz member relationship
The Moody Blues,Birmingham,member,mb:a38a74d0-d652-4785-afc2-afb4b6162e65,Wendy McKenzie,MusicBrainz member relationship
The Moody Blues,Birmingham,member,mb:3bc26e8d-28d4-4021-a699-3b26645de2db,Guy Allison,MusicBrainz member relationship
The Moody Blues,Birmingham,member,mb:26764053-7e0d-4947-b01d-ac304e0e0223,Shaun Murphy,MusicBrainz member relationship
The Moody Blues,Birmingham,member,mb:48f6e698-93bb-4f17-bcb2-78f193b4c0c4,Naomi Star,MusicBrainz member relationship
The Moody Blues,Birmingham,member,mb:fa41ce1d-f3ef-4bda-ad5a-a3c60eb60633,Bekka Bramlett,MusicBrainz member relationship
The Moody Blues,Birmingham,member,mb:27b5e46d-5c3d-4fac-a66b-360daa133f0d,Terry Wood,MusicBrainz member relationship
The Moody Blues,Birmingham,member,mb:e4175414-e4f6-4b4c-94d4-51304c60ac02,Paul Bliss,MusicBrainz member relationship
The Moody Blues,Birmingham,member,mb:a01e71d2-4642-4270-b1d6-edcd34ddaaa6,Gordon Marshall,MusicBrainz member relationship
The Moody Blues,Birmingham,member,mb:7eb7f0b2-f9d6-4686-acd4-75ce6fc9d619,June Boyce,MusicBrainz member relationship
The Moody Blues,Birmingham,member,mb:d8219fd9-2d29-43d2-a200-e4127ecb97fe,Susan Shattock,MusicBrainz member relationship
The Moody Blues,Birmingham,member,mb:45232bdf-02e1-41e2-98f7-587a444a2c95,Tracy Graham,MusicBrainz member relationship
The Moody Blues,Birmingham,member,mb:bf3ed201-a93b-46dc-8730-bac454a9616d,Bernie Barlow,MusicBrainz member relationship
The Moody Blues,Birmingham,member,mb:ab89125b-1d7e-484a-96b5-4f35ba9fce71,Norda Mullen,MusicBrainz member relationship
The Moody Blues,Birmingham,member,mb:7ff9871d-a98c-4f9e-87c7-8faef2c71bfd,Julie Ragins,MusicBrainz member relationship
The Moody Blues,Birmingham,member,mb:bd3bc8a3-c5f4-47f6-9a64-317f76eb70a9,Alan Hewitt,MusicBrainz member relationship
The Move,Birmingham,member,mb:57b34f77-949f-496d-9930-1b4598ec4af7,Ace Kefford,MusicBrainz member relationship
The Move,Birmingham,member,mb:b754ec2b-0dec-4dc0-887d-4960ef05c6d9,Trevor Burton,MusicBrainz member relationship
The Move,Birmingham,member,mb:76907faf-f81e-45c2-b5ae-4dd92a0802f7,Carl Wayne,MusicBrainz member relationship
The Move,Birmingham,member,mb:83cf78c3-c802-4d7e-aed6-65a354dbfdb0,Bev Bevan,MusicBrainz member relationship
The Move,Birmingham,member,mb:9b39603c-0bdf-4697-86d2-fdd3498b4c0e,Roy Wood,MusicBrainz member relationship
The Move,Birmingham,member,mb:372304d0-5e6a-4030-bc2b-09bdb0ee8abb,Jeff Lynne,MusicBrainz member relationship
The Move,Birmingham,member,mb:47d37e2f-d7ef-4747-8f49-8cac7694fbd0,Rick Price,MusicBrainz member relationship
The Orb,London,member,mb:c8cfef4b-c607-4e24-8d47-5b3fddecad71,Tim Bran,MusicBrainz member relationship
The Orb,London,member,mb:0a921c39-dc03-4334-b8e6-063a8e156f14,Nick Burton,MusicBrainz member relationship
The Orb,London,member,mb:2444b25f-7b85-4ab4-ab2e-474624f08bda,Jimmy Cauty,MusicBrainz member relationship
The Orb,London,member,mb:684deffa-69ef-41a0-9ddf-66ca137a7052,Andy Falconer,MusicBrainz member relationship
The Orb,London,member,mb:3970056e-1c2a-4556-815b-010c3acad220,Thomas Fehlmann,MusicBrainz member relationship
The Orb,London,member,mb:beffec12-3c55-4a31-a666-2726c1f173c1,Paul Ferguson,MusicBrainz member relationship
The Orb,London,member,mb:64972177-88db-4c71-9c7b-46dd4874f3a2,Martin Glover,MusicBrainz member relationship
The Orb,London,member,mb:3b0b5586-d96a-47d3-a299-bd611416aa1c,Andy Hughes,MusicBrainz member relationship
The Orb,London,member,mb:573599b7-6d5e-4bd6-902a-9a3b2baa1509,Lewis Keogh,MusicBrainz member relationship
The Orb,London,member,mb:8f401b67-5407-4537-8afa-7158067f94ce,Fil Le Gonidec,MusicBrainz member relationship
The Orb,London,member,mb:8207564b-d26e-4b60-a952-044d2520ba8a,Dr Alex Paterson,MusicBrainz member relationship
The Orb,London,member,mb:9ff95d9a-a8e1-426a-9229-93100f6bcef6,Simon Phillips,MusicBrainz member relationship
The Orb,London,member,mb:c6e89016-d3cb-4272-9945-de0ec123645e,Guy Pratt,MusicBrainz member relationship
The Orb,London,member,mb:24dc7f4c-13fc-44f0-aac2-fbcb74be5879,John Roome,MusicBrainz member relationship
The Orb,London,member,mb:fa04f759-2ec1-4a8a-b16c-a5c720e7fcd0,Kris Weston,MusicBrainz member relationship
The Orb,London,member,mb:6228169a-0b1c-462c-afb4-9df5e84df347,Keith York,MusicBrainz member relationship
The Ordinary Boys,Worthing,member,mb:05d9104f-ba2d-410d-9ef9-1725ba7f3a4f,Samuel Preston,MusicBrainz member relationship
The Ordinary Boys,Worthing,member,mb:dce49ace-a749-4586-a1b3-21b3d1426a6f,William J. Brown,MusicBrainz member relationship
The Ordinary Boys,Worthing,member,mb:4a0e50e5-9449-4094-acf4-45d389a87b52,James Gregory,MusicBrainz member relationship
The Ordinary Boys,Worthing,member,mb:775d2a82-505c-4348-b3d4-2fdf966f4afe,Dan Logan,MusicBrainz member relationship
The Outfield,Manchester,member,mb:6dba40e1-1856-4df5-b33e-dec5df23b9a0,John Spinks,MusicBrainz member relationship
The Outfield,Manchester,member,mb:be400390-fc05-4906-8e15-1342da0e8e1b,Tony Lewis,MusicBrainz member relationship
The Overtones,London,member,mb:2dc8bcb0-b5f1-49ea-9b4b-41d6e6f41737,Jay James Picton,MusicBrainz member relationship
The Overtones,London,member,mb:e0a4fae7-db13-421d-810a-2ebe5012a12f,Timmy Matley,MusicBrainz member relationship
The Overtones,London,member,mb:f5d87f04-0a13-414b-a71d-dca4ff27b954,Lachie Chapman,MusicBrainz member relationship
The Overtones,London,member,mb:a9f83f06-5925-410a-88bf-ae4731584f29,Mike Crawshaw,MusicBrainz member relationship
The Overtones,London,member,mb:41ef3eff-32af-4120-93b3-4b8a3a29e3c1,Darren Everest,MusicBrainz member relationship
The Overtones,London,member,mb:d6cdd618-6896-4162-a786-c8ecf8ba976d,Mark Franks,MusicBrainz member relationship
The Pigeon Detectives,Leeds,member,mb:1dd96462-70e6-4609-b28d-3820e17c0dc4,David Best,MusicBrainz member relationship
The Pigeon Detectives,Leeds,member,mb:8fe66097-c81e-481b-b69d-47a46f435611,Matt Bowman,MusicBrainz member relationship
The Pigeon Detectives,Leeds,member,mb:c32661ea-1328-4d73-862f-0a4400f537a8,Matthew Bowman,MusicBrainz member relationship
The Pigeon Detectives,Leeds,member,mb:555482bd-b3cb-48fb-aae9-4dfff4270ffe,Oliver Main,MusicBrainz member relationship
The Pigeon Detectives,Leeds,member,mb:ad1e9305-5988-4c15-9705-fe9fdf2648fa,Jimmi Naylor,MusicBrainz member relationship
The Pigeon Detectives,Leeds,member,mb:66d8f4c9-84ac-4c1e-a4c1-cd664a8e5f8d,Ryan Wilson,MusicBrainz member relationship
The Police,London,member,mb:d9ed9990-e259-49b7-9084-e8f84780fc89,Henry Padovani,MusicBrainz member relationship
The Police,London,member,mb:885ae336-ef63-465d-a0e7-bdc0a5b788e8,Stewart Copeland,MusicBrainz member relationship
The Police,London,member,mb:7944ed53-2a58-4035-9b93-140a71e41c34,Sting,MusicBrainz member relationship
The Police,London,member,mb:7d81816f-200c-47d3-a71d-4421b3185d45,Andy Summers,MusicBrainz member relationship
The Pretty Things,London,member,mb:7c69757e-c2ee-439f-bbf9-9422283290f3,Brian Pendleton,MusicBrainz member relationship
The Pretty Things,London,member,mb:84e882b6-3e99-43be-a2bb-ebffd83aa4c8,Phil May,MusicBrainz member relationship
The Pretty Things,London,member,mb:79da3a8c-00c6-4fa7-9578-34e17e06d04d,Dick Taylor,MusicBrainz member relationship
The Pretty Things,London,member,mb:5abad7e3-03aa-4080-894b-7f929f767655,Viv Prince,MusicBrainz member relationship
The Pretty Things,London,member,mb:ebb1fe3f-9c0d-4cee-a146-912a15bb6718,Skip Alan,MusicBrainz member relationship
The Pretty Things,London,member,mb:19dc166a-4da7-49a8-8ebc-97b9d172d37b,Jon Povey,MusicBrainz member relationship
The Pretty Things,London,member,mb:51838f82-8465-4ac6-a8a6-bfbf7f0f4e51,Wally Waller,MusicBrainz member relationship
The Pretty Things,London,member,mb:cecbd407-1062-466c-a1d0-b0e410154e8f,Twink,MusicBrainz member relationship
The Pretty Things,London,member,mb:3c92d34e-e8d9-472a-8f60-9ac1c11162f3,Victor Unitt,MusicBrainz member relationship
