popularity_rank,spotify_name,monthly_listeners,followers,returned_spotify_id,spotify_url,wikidata_qid,band_name,formation_label,country_label,origin_cluster,origin_resolution,identity_status,review_flag
342,Ladytron,637497,333134,0ucLPotcQNI7AViFytdhBz,https://open.spotify.com/artist/0ucLPotcQNI7AViFytdhBz,Q831841,Ladytron,Liverpool,United Kingdom,Liverpool,reported_place,accepted_exact_name,
343,Tin Tin Out,633305,5681,1a5l3fWnzmaK7gDD2IkbHq,https://open.spotify.com/artist/1a5l3fWnzmaK7gDD2IkbHq,Q1749463,Tin Tin Out,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
344,Delta Heavy,632637,190365,7GvVTb8yFV0ZrdI30Qce6T,https://open.spotify.com/artist/7GvVTb8yFV0ZrdI30Qce6T,Q16864855,Delta Heavy,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
345,The Style Council,626814,368853,3loflELg7MzgrOyNqERolN,https://open.spotify.com/artist/3loflELg7MzgrOyNqERolN,Q676522,The Style Council,London,United Kingdom,London,reported_place,accepted_exact_name,
346,Big Country,622663,271022,1h8YIw9HLr6E8gdXVDRbVJ,https://open.spotify.com/artist/1h8YIw9HLr6E8gdXVDRbVJ,Q858738,Big Country,Dunfermline,United Kingdom,Dunfermline,reported_place,accepted_exact_name,
347,New Hope Club,617401,986109,2WuKU0SYZOQyY3MmE4vtez,https://open.spotify.com/artist/2WuKU0SYZOQyY3MmE4vtez,Q28677824,New Hope Club,Manchester,United Kingdom,Manchester,reported_place,accepted_exact_name,
348,Lovejoy,617221,1099469,33tFkBLsl6f8TjKkV0uF0C,https://open.spotify.com/artist/33tFkBLsl6f8TjKkV0uF0C,Q109558113,Lovejoy,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
349,Deacon Blue,612759,256096,5jqKIZLB5WA5KquEihB3ND,https://open.spotify.com/artist/5jqKIZLB5WA5KquEihB3ND,Q1180767,Deacon Blue,Glasgow,United Kingdom,Glasgow,reported_place,accepted_exact_name,
350,Slade,612385,473230,10n5lhNDoSMUHWLlnST1yw,https://open.spotify.com/artist/10n5lhNDoSMUHWLlnST1yw,Q156872,Slade,Wolverhampton,United Kingdom,Wolverhampton,reported_place,accepted_exact_name,
351,Freemasons,607845,65062,49H2dQUNhIlso7VNkS8nFR,https://open.spotify.com/artist/49H2dQUNhIlso7VNkS8nFR,Q1453598,Freemasons,Brighton,United Kingdom,Brighton,reported_place,accepted_exact_name,
352,Ocean Colour Scene,606956,454701,5vIOGcdmx1eIkq3ZtuS12U,https://open.spotify.com/artist/5vIOGcdmx1eIkq3ZtuS12U,Q1332158,Ocean Colour Scene,Birmingham,United Kingdom,Birmingham,reported_place,accepted_exact_name,
353,Aquilo,602693,328001,26GHRG8x1F4AzbCKzUaIbw,https://open.spotify.com/artist/26GHRG8x1F4AzbCKzUaIbw,Q17279149,Aquilo,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
354,Fiction Factory,601160,34517,6T6T5RCps6bHzTSDq8pyFj,https://open.spotify.com/artist/6T6T5RCps6bHzTSDq8pyFj,Q664789,Fiction Factory,Perth,United Kingdom,Perth,reported_place,accepted_exact_name,
355,Mount Kimbie,601000,362804,3NUtpWpGDoffm3RCGhSHtl,https://open.spotify.com/artist/3NUtpWpGDoffm3RCGhSHtl,Q1359424,Mount Kimbie,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
356,Them,598923,155177,5BaHqGtf6UAZnHfqdPaTDA,https://open.spotify.com/artist/5BaHqGtf6UAZnHfqdPaTDA,Q1338638,Them,Belfast,Northern Ireland,Belfast,reported_place,accepted_exact_name,
357,UNKLE,596520,420500,2nszamLjZFgu3Yx77mKxuC,https://open.spotify.com/artist/2nszamLjZFgu3Yx77mKxuC,Q2032426,Unkle,London,United Kingdom,London,reported_place,accepted_exact_name,
358,LMC,593636,10262,69QKcDt724e93ZYkBSjsYP,https://open.spotify.com/artist/69QKcDt724e93ZYkBSjsYP,Q514541,LMC,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
359,JLS,591899,520107,5xi3SZpllRPAkoPVbjB6nc,https://open.spotify.com/artist/5xi3SZpllRPAkoPVbjB6nc,Q1165439,JLS,London,United Kingdom,London,reported_place,accepted_exact_name,
360,Peppa Pig,585566,199475,2gJLanGIV9JqQuKBCWy9ZG,https://open.spotify.com/artist/2gJLanGIV9JqQuKBCWy9ZG,Q938985,Peppa Pig,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
361,DON BROCO,584790,285868,1aOt6LvXOV6I8dv1A5Diia,https://open.spotify.com/artist/1aOt6LvXOV6I8dv1A5Diia,Q5292322,Don Broco,Bedford,United Kingdom,Bedford,reported_place,accepted_exact_name,
362,Steve Harley & Cockney Rebel,584745,66094,6EL5GD53kaaVgJCHgdtdLz,https://open.spotify.com/artist/6EL5GD53kaaVgJCHgdtdLz,Q1431236,Steve Harley & Cockney Rebel,London,United Kingdom,London,reported_place,accepted_exact_name,
363,Sweet Female Attitude,582178,31030,1054JdBVMCPm9VpvkUcOYX,https://open.spotify.com/artist/1054JdBVMCPm9VpvkUcOYX,Q1377724,Sweet Female Attitude,Manchester,United Kingdom,Manchester,reported_place,accepted_exact_name,
364,The Fixx,569663,284550,53RkHTcl0SJZjpzqogkBf4,https://open.spotify.com/artist/53RkHTcl0SJZjpzqogkBf4,Q1460975,The Fixx,London,United Kingdom,London,reported_place,accepted_exact_name,
365,N-Dubz,569050,307419,52Syw7gkGRePCAYvEY2X9D,https://open.spotify.com/artist/52Syw7gkGRePCAYvEY2X9D,Q1140107,N-Dubz,London,United Kingdom,London,reported_place,accepted_exact_name,
366,Aztec Camera,568826,155418,7sbwBqdkynNUDgiWU3TQ5J,https://open.spotify.com/artist/7sbwBqdkynNUDgiWU3TQ5J,Q794148,Aztec Camera,East Kilbride,United Kingdom,East Kilbride,reported_place,accepted_exact_name,
367,The Undertones,562915,274928,2WRStKp4ihGVUzlzWfv1Qt,https://open.spotify.com/artist/2WRStKp4ihGVUzlzWfv1Qt,Q1501348,The Undertones,Derry,Northern Ireland,Derry,reported_place,accepted_exact_name,
368,Binary Finary,556404,45535,5suoHSdDiYsjikHNVdYYKe,https://open.spotify.com/artist/5suoHSdDiYsjikHNVdYYKe,Q863504,Binary Finary,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
369,Climax Blues Band,545160,127118,4eeRviM714mXXeILmKHxh2,https://open.spotify.com/artist/4eeRviM714mXXeILmKHxh2,Q490339,Climax Blues Band,Stafford,United Kingdom,Stafford,reported_place,accepted_exact_name,
370,The Yardbirds,543254,1006505,2lxX1ivRYp26soIavdG9bX,https://open.spotify.com/artist/2lxX1ivRYp26soIavdG9bX,Q192725,The Yardbirds,London,United Kingdom,London,reported_place,accepted_exact_name,
371,Stereolab,542759,428315,3Rj0tDHoX7C5NFq5DKIpHt,https://open.spotify.com/artist/3Rj0tDHoX7C5NFq5DKIpHt,Q334652,Stereolab,London,United Kingdom,London,reported_place,accepted_exact_name,
372,The Staves,540680,235928,5G49Sq5mMzAkGL4ZP6eVPY,https://open.spotify.com/artist/5G49Sq5mMzAkGL4ZP6eVPY,Q7766423,The Staves,Watford,United Kingdom,Watford,reported_place,accepted_exact_name,
373,Killing Joke,538563,397648,0Zy4ncr8h1jd7Nzr9946fD,https://open.spotify.com/artist/0Zy4ncr8h1jd7Nzr9946fD,Q250421,Killing Joke,Notting Hill,United Kingdom,Notting Hill,reported_place,accepted_exact_name,
374,Doves,533297,299777,0LVrQUinPUBFvVD5pLqmWY,https://open.spotify.com/artist/0LVrQUinPUBFvVD5pLqmWY,Q126128,Doves,Wilmslow,United Kingdom,Manchester,editorial_city_cluster,accepted_exact_name,
375,Precious,530748,9402,0ZhPS80sMbmVgzOkMPKNpn,https://open.spotify.com/artist/0ZhPS80sMbmVgzOkMPKNpn,Q2094985,Precious,United Kingdom,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
376,Blind Faith,529325,474336,5GUVj2b1lJ4DolQyHlzyaO,https://open.spotify.com/artist/5GUVj2b1lJ4DolQyHlzyaO,Q548656,Blind Faith,Ripley,United Kingdom,Ripley,reported_place,accepted_exact_name,
377,T'Pau,525174,223072,47qTcvYlqJGAEsCI7BcENC,https://open.spotify.com/artist/47qTcvYlqJGAEsCI7BcENC,Q398101,T'Pau,Shropshire,United Kingdom,Shropshire,reported_place,accepted_exact_name,
378,Porcupine Tree,514183,808818,5NXHXK6hOCotCF8lvGM1I0,https://open.spotify.com/artist/5NXHXK6hOCotCF8lvGM1I0,Q213923,Porcupine Tree,Hemel Hempstead,United Kingdom,Hemel Hempstead,reported_place,accepted_exact_name,
379,London Sinfonietta,511109,9271,68kuKZp7yrgzZpoh5m6dWA,https://open.spotify.com/artist/68kuKZp7yrgzZpoh5m6dWA,Q775490,London Sinfonietta,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
380,Hard-Fi,508027,200592,14Gi3Uph96lpNB3utkoVAD,https://open.spotify.com/artist/14Gi3Uph96lpNB3utkoVAD,Q1123510,Hard-Fi,Staines-upon-Thames,United Kingdom,Staines-upon-Thames,reported_place,accepted_exact_name,
381,Los Campesinos!,507510,209086,6FlOCziOXI157pvUREAh3E,https://open.spotify.com/artist/6FlOCziOXI157pvUREAh3E,Q1856023,Los Campesinos!,Cardiff,United Kingdom,Cardiff,reported_place,accepted_exact_name,
382,The Hunna,506302,268983,7jZycSvTyx0W9poD4PjEIG,https://open.spotify.com/artist/7jZycSvTyx0W9poD4PjEIG,Q27792569,The Hunna,Watford,England,Watford,reported_place,accepted_exact_name,
383,Swing Out Sister,502370,183037,4phr5rAgWhcZtWJu8w8lKv,https://open.spotify.com/artist/4phr5rAgWhcZtWJu8w8lKv,Q955863,Swing Out Sister,Manchester,United Kingdom,Manchester,reported_place,accepted_exact_name,
384,Bay City Rollers,499865,225644,3r9TXuXfOUxXjgYgAR0fP8,https://open.spotify.com/artist/3r9TXuXfOUxXjgYgAR0fP8,Q812073,Bay City Rollers,Edinburgh,Scotland,Edinburgh,reported_place,accepted_exact_name,
385,The Charlatans,498770,412618,5fScAXreYFnuqwOgBsJgSd,https://open.spotify.com/artist/5fScAXreYFnuqwOgBsJgSd,Q1542958,The Charlatans,West Midlands,United Kingdom,West Midlands,reported_place,accepted_exact_name,
386,Bury Tomorrow,497979,357588,6BD4lgmnh4vy6kkCaZRDWt,https://open.spotify.com/artist/6BD4lgmnh4vy6kkCaZRDWt,Q1017202,Bury Tomorrow,Southampton,United Kingdom,Southampton,reported_place,accepted_exact_name,
387,Olive,491693,31488,0r2TmTSwK6XAhAxNxTDOb4,https://open.spotify.com/artist/0r2TmTSwK6XAhAxNxTDOb4,Q2019953,Olive,London,United Kingdom,London,reported_place,accepted_exact_name,
388,K-Klass,486338,26378,4O1s9iVG46lSn1mD9ek1ES,https://open.spotify.com/artist/4O1s9iVG46lSn1mD9ek1ES,Q10313519,K-Klass,,England|Wales,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
389,Cradle Of Filth,484589,676119,0NTSMFFapnyZfvmCwzcYPd,https://open.spotify.com/artist/0NTSMFFapnyZfvmCwzcYPd,Q487479,Cradle of Filth,Suffolk,United Kingdom,Suffolk,reported_place,accepted_exact_name,
390,December 10,474904,104735,3QvfzWcCo67s7bhOYEz5Tr,https://open.spotify.com/artist/3QvfzWcCo67s7bhOYEz5Tr,Q137673339,December 10,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
391,TENDER,469691,164082,1I9HNoVK6kOQGVZfulXVnm,https://open.spotify.com/artist/1I9HNoVK6kOQGVZfulXVnm,Q60751165,TENDER,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
392,Gang Of Four,469462,292732,3AmWjMXXtBJOmNGpUFSOAl,https://open.spotify.com/artist/3AmWjMXXtBJOmNGpUFSOAl,Q1130624,Gang of Four,Leeds,United Kingdom,Leeds,reported_place,accepted_exact_name,
393,The Subways,467832,220739,4BntNFyiN3VGG4hhRRZt9d,https://open.spotify.com/artist/4BntNFyiN3VGG4hhRRZt9d,Q1470472,The Subways,Welwyn Garden City,United Kingdom,Welwyn Garden City,reported_place,accepted_exact_name,
394,The Big Push,466052,233766,4AOiNpcmfXTiWDB3uFszgn,https://open.spotify.com/artist/4AOiNpcmfXTiWDB3uFszgn,Q135854861,The Big Push,Brighton,United Kingdom,Brighton,reported_place,accepted_exact_name,
395,The Shadows,463312,265554,03hfAxVdAWj7kxDnSG0fLD,https://open.spotify.com/artist/03hfAxVdAWj7kxDnSG0fLD,Q212168,The Shadows,England,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
396,Saxon,460256,685716,71vVmHeNgCVSa5SVmfvscU,https://open.spotify.com/artist/71vVmHeNgCVSa5SVmfvscU,Q504090,Saxon,Barnsley,United Kingdom,Barnsley,reported_place,accepted_exact_name,
397,The Damned,459791,442692,6VeL8VhaMjHTPc5uovFl3h,https://open.spotify.com/artist/6VeL8VhaMjHTPc5uovFl3h,Q940536,The Damned,London,United Kingdom,London,reported_place,accepted_exact_name,
398,Eternal,453940,128019,7zYGAXxAaq15C9eM29M8Fj,https://open.spotify.com/artist/7zYGAXxAaq15C9eM29M8Fj,Q540500,Eternal,London,United Kingdom,London,reported_place,accepted_exact_name,
399,Mott The Hoople,453631,262051,6ysQi6NI88X627t2srsWz6,https://open.spotify.com/artist/6ysQi6NI88X627t2srsWz6,Q1126287,Mott the Hoople,Herefordshire,United Kingdom,Herefordshire,reported_place,accepted_exact_name,
400,Bleed From Within,451660,289069,5ZvwJikDgdP1PFU4PkAPVG,https://open.spotify.com/artist/5ZvwJikDgdP1PFU4PkAPVG,Q883441,Bleed From Within,Glasgow,United Kingdom,Glasgow,reported_place,accepted_exact_name,
401,X-Press 2,450693,21792,1mlZXof4sEGLFspPzlQdFL,https://open.spotify.com/artist/1mlZXof4sEGLFspPzlQdFL,Q8041505,X-Press 2,London,United Kingdom,London,reported_place,accepted_exact_name,
402,Band Of Skulls,446823,272436,4ddt8PPvmWrI9mJQy1VrIG,https://open.spotify.com/artist/4ddt8PPvmWrI9mJQy1VrIG,Q2413479,Band of Skulls,Southampton,United Kingdom,Southampton,reported_place,accepted_exact_name,
403,The Hoosiers,438135,219418,4LlDtNr8qFwhrT8eL2wzH4,https://open.spotify.com/artist/4LlDtNr8qFwhrT8eL2wzH4,Q634158,The Hoosiers,Bracknell,United Kingdom,Bracknell,reported_place,accepted_exact_name,
404,Mungo's Hi Fi,436483,140154,0Ism1B2cF9NxpXAwdUCkxK,https://open.spotify.com/artist/0Ism1B2cF9NxpXAwdUCkxK,Q6936028,Mungo's Hi Fi,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
405,East 17,434704,135562,6lOC7lwSO1ql4Gc2Y3QObY,https://open.spotify.com/artist/6lOC7lwSO1ql4Gc2Y3QObY,Q1277715,East 17,Walthamstow,United Kingdom,Walthamstow,reported_place,accepted_exact_name,
406,Ash,433333,204152,2evydP72Z45DouM4uMGsIE,https://open.spotify.com/artist/2evydP72Z45DouM4uMGsIE,Q724582,Ash,Downpatrick,Northern Ireland,Downpatrick,reported_place,accepted_exact_name,
407,SOFT PLAY,433170,288282,3xByNj8XW17oW0wsJhgzYL,https://open.spotify.com/artist/3xByNj8XW17oW0wsJhgzYL,Q19604547,Soft Play,Royal Tunbridge Wells,United Kingdom,Royal Tunbridge Wells,reported_place,accepted_exact_name,
408,Small Faces,431362,358793,1YqGsKpdixxSVgpfaL2AEQ,https://open.spotify.com/artist/1YqGsKpdixxSVgpfaL2AEQ,Q222628,Small Faces,London,United Kingdom,London,reported_place,accepted_exact_name,
409,Lambrini Girls,420857,159689,6VR4TJ20WGiho2xZWMuuWb,https://open.spotify.com/artist/6VR4TJ20WGiho2xZWMuuWb,Q112123144,Lambrini Girls,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
410,Baby D,418514,20248,33ZOI0WTjYkLh5WuwucLhc,https://open.spotify.com/artist/33ZOI0WTjYkLh5WuwucLhc,Q797832,Baby D,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
411,Yard Act,416371,155450,2h3ooJn8m8X8cL2g1BZ1Rd,https://open.spotify.com/artist/2h3ooJn8m8X8cL2g1BZ1Rd,Q110269845,Yard Act,Leeds,United Kingdom,Leeds,reported_place,accepted_exact_name,
412,The Herbaliser,415029,165562,1O7aMVbDeSXY2LiVBhb13w,https://open.spotify.com/artist/1O7aMVbDeSXY2LiVBhb13w,Q2499301,The Herbaliser,London,United Kingdom,London,reported_place,accepted_exact_name,
413,Apollo 440,414420,160231,37f9cjf8Ic4t7vYNRYAzI7,https://open.spotify.com/artist/37f9cjf8Ic4t7vYNRYAzI7,Q619067,Apollo 440,Liverpool,United Kingdom,Liverpool,reported_place,accepted_exact_name,
414,Anathema,413525,447557,0ZXKT0FCsLWkSLCjoBJgBX,https://open.spotify.com/artist/0ZXKT0FCsLWkSLCjoBJgBX,Q487396,Anathema,Liverpool,United Kingdom,Liverpool,reported_place,accepted_exact_name,
415,Freestylers,411981,84251,0zg9mF9dX2knvdTKnL22T1,https://open.spotify.com/artist/0zg9mF9dX2knvdTKnL22T1,Q2384799,Freestylers,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
416,Embrace,411812,181930,74K7bX12L8GBAWvPuyIgJ7,https://open.spotify.com/artist/74K7bX12L8GBAWvPuyIgJ7,Q1335100,Embrace,Bailiff Bridge,United Kingdom,Bailiff Bridge,reported_place,accepted_exact_name,
417,Maximo Park,411159,259584,048FBwXjFYBWxSggPDipic,https://open.spotify.com/artist/048FBwXjFYBWxSggPDipic,Q833332,Maxïmo Park,Newcastle upon Tyne,United Kingdom,Newcastle upon Tyne,reported_place,accepted_exact_name,
418,Prefab Sprout,410644,238201,4w3QqrcmBv8dasemwBXmxf,https://open.spotify.com/artist/4w3QqrcmBv8dasemwBXmxf,Q1506813,Prefab Sprout,Witton Gilbert,United Kingdom,Witton Gilbert,reported_place,accepted_exact_name,
419,Boston Manor,410364,192021,4WjeQi9wm84lYTIWZ95QoM,https://open.spotify.com/artist/4WjeQi9wm84lYTIWZ95QoM,Q48700689,Boston Manor,Blackpool,United Kingdom,Blackpool,reported_place,accepted_exact_name,
420,The Farm,408875,76908,3lN1TG4RIoaJCff6Ck9KUR,https://open.spotify.com/artist/3lN1TG4RIoaJCff6Ck9KUR,Q1428876,The Farm,Liverpool,United Kingdom,Liverpool,reported_place,accepted_exact_name,
421,Superorganism,402523,263802,0Wkm45quqfx3NepJpXDvwE,https://open.spotify.com/artist/0Wkm45quqfx3NepJpXDvwE,Q47137654,Superorganism,London,United Kingdom,London,reported_place,accepted_exact_name,
422,Runrig,402383,98336,0ddfjKqJfbSiddqOvpZRWu,https://open.spotify.com/artist/0ddfjKqJfbSiddqOvpZRWu,Q839817,Runrig,Scotland,United Kingdom,Scotland,reported_place,accepted_exact_name,
423,Incognito,401799,231010,5moJNCJeiNwuQAhDLJXULs,https://open.spotify.com/artist/5moJNCJeiNwuQAhDLJXULs,Q615207,Incognito,London,United Kingdom,London,reported_place,accepted_exact_name,
424,Electric Wizard,401179,459777,4htjQW3lgIwL6fEJlTOez4,https://open.spotify.com/artist/4htjQW3lgIwL6fEJlTOez4,Q1325974,Electric Wizard,Dorset,United Kingdom,Dorset,reported_place,accepted_exact_name,
425,Racey,401016,50878,1W4SfNO5hb1tdX0wQ87zxl,https://open.spotify.com/artist/1W4SfNO5hb1tdX0wQ87zxl,Q922363,Racey,Weston-super-Mare,United Kingdom,Weston-super-Mare,reported_place,accepted_exact_name,
426,Gloryhammer,399088,302272,7dkEByOe0oHqc54qU4hwzV,https://open.spotify.com/artist/7dkEByOe0oHqc54qU4hwzV,Q11838832,Gloryhammer,Scotland,United Kingdom,Scotland,reported_place,accepted_exact_name,
427,Young Fathers,397759,272197,5mZC7ndY6oGMxJentRwsuV,https://open.spotify.com/artist/5mZC7ndY6oGMxJentRwsuV,Q8058113,Young Fathers,Edinburgh,United Kingdom,Edinburgh,reported_place,accepted_exact_name,
428,Public Image Ltd.,397001,359205,70MMkLXtue3Edj3RJhJkYp,https://open.spotify.com/artist/70MMkLXtue3Edj3RJhJkYp,Q845265,Public Image Ltd.,London,United Kingdom,London,reported_place,accepted_exact_name,
429,The Maccabees,394513,379450,0vW8z9pZMGCcRtGPGtyqiB,https://open.spotify.com/artist/0vW8z9pZMGCcRtGPGtyqiB,Q174627,The Maccabees,London,United Kingdom,London,reported_place,accepted_exact_name,
430,London Voices,394129,6325,7y3ULlnKKpeZ4JOKMAJQzK,https://open.spotify.com/artist/7y3ULlnKKpeZ4JOKMAJQzK,Q9023617,London Voices,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
431,Pale Waves,390813,387390,0wOej91SVqB1zcYkW6xUtA,https://open.spotify.com/artist/0wOej91SVqB1zcYkW6xUtA,Q45964015,Pale Waves,Manchester,United Kingdom,Manchester,reported_place,accepted_exact_name,
432,Leftfield,390024,258734,72hqBMsw7x5jnfxxwkii8L,https://open.spotify.com/artist/72hqBMsw7x5jnfxxwkii8L,Q277479,Leftfield,London,United Kingdom,London,reported_place,accepted_exact_name,
433,Kula Shaker,387963,266533,6bGcpvHbRHg8s0wiNyIZK1,https://open.spotify.com/artist/6bGcpvHbRHg8s0wiNyIZK1,Q611878,Kula Shaker,London,United Kingdom,London,reported_place,accepted_exact_name,
434,The Durutti Column,384367,141887,7fh7bwX9qV60tLxxsp9bTe,https://open.spotify.com/artist/7fh7bwX9qV60tLxxsp9bTe,Q1724658,The Durutti Column,Manchester,United Kingdom,Manchester,reported_place,accepted_exact_name,
435,Ant & Dec,382816,21248,2gmeFH5Iz8UEA7K0OHDePQ,https://open.spotify.com/artist/2gmeFH5Iz8UEA7K0OHDePQ,Q3596068,Ant & Dec,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
436,Lush,382347,315449,3ysp8GwsheDcBxP9q65lBg,https://open.spotify.com/artist/3ysp8GwsheDcBxP9q65lBg,Q1668512,Lush,London,United Kingdom,London,reported_place,accepted_exact_name,
437,Republica,382250,84002,06YQ6XwCdPUn8rAXV70gge,https://open.spotify.com/artist/06YQ6XwCdPUn8rAXV70gge,Q2139991,Republica,Windsor,United Kingdom,Windsor,reported_place,accepted_exact_name,
438,Cast,381917,183638,0vBDEQ1aLZpe4zgn2fPH6Z,https://open.spotify.com/artist/0vBDEQ1aLZpe4zgn2fPH6Z,Q780072,Cast,Liverpool,United Kingdom,Liverpool,reported_place,accepted_exact_name,
439,Mojave 3,381875,206333,4jSYHcSo85heWskYvAULio,https://open.spotify.com/artist/4jSYHcSo85heWskYvAULio,Q656978,Mojave 3,United Kingdom,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
440,Cassia,377418,69239,2413I9w4sRbBz4zi5zgwjX,https://open.spotify.com/artist/2413I9w4sRbBz4zi5zgwjX,Q123148190,Cassia,Macclesfield,United Kingdom,Macclesfield,reported_place,accepted_exact_name,
441,Mogwai,370209,647271,34UhPkLbtFKRq3nmfFgejG,https://open.spotify.com/artist/34UhPkLbtFKRq3nmfFgejG,Q645980,Mogwai,Glasgow,United Kingdom,Glasgow,reported_place,accepted_exact_name,
442,Electronic,367540,164721,3xYNGCooNIzKMAtJYKSOyq,https://open.spotify.com/artist/3xYNGCooNIzKMAtJYKSOyq,Q624661,Electronic,Manchester,United Kingdom,Manchester,reported_place,accepted_exact_name,
443,Modestep,363041,344694,5zYJziKktyqWwmoAWXrShP,https://open.spotify.com/artist/5zYJziKktyqWwmoAWXrShP,Q1860033,Modestep,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
444,Fluke,358816,104332,2YzUXecwzcOdlJsnpnJfkJ,https://open.spotify.com/artist/2YzUXecwzcOdlJsnpnJfkJ,Q631226,Fluke,Buckinghamshire,United Kingdom,Buckinghamshire,reported_place,accepted_exact_name,
445,Temples,356937,279903,4ogwGU9VPWrnVBs1GEwZVV,https://open.spotify.com/artist/4ogwGU9VPWrnVBs1GEwZVV,Q14832136,Temples,Kettering,United Kingdom,Kettering,reported_place,accepted_exact_name,
446,The Searchers,355906,216702,4QmkLL9JOqM9dusHS1Hghe,https://open.spotify.com/artist/4QmkLL9JOqM9dusHS1Hghe,Q1132434,The Searchers,Liverpool,United Kingdom,Liverpool,reported_place,accepted_exact_name,
